location_id,village_name,date,latitude,longitude,elevation_m,distance_river_ramganga,distance_river_kosi,distance_river_kailash,distance_river_deoha,distance_river_sarda,distance_dam_nanakSagar,Heavy_flood,Mid_flood,Low_flood,Unnamed: 15,rain_mm,dam_release_nanak_sagar,soil_type,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,LowFlood,MidFlood,HeavyFlood
,pantnagar,3/8/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,4/8/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,5/8/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,6/8/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,54.37,,,,,,,,,,,,,,1,1,1
,pantnagar,7/8/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,27.19,,,,,,,,,,,,,,1,1,0
,pantnagar,8/8/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,9/8/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,10/8/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,11/8/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,12/8/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,13-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,14-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,15-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,16-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,17-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,15.91,,,,,,,,,,,,,,1,0,0
,pantnagar,18-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,63.62,,,,,,,,,,,,,,1,1,1
,pantnagar,19-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,15.91,,,,,,,,,,,,,,1,0,0
,pantnagar,20-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,15.91,,,,,,,,,,,,,,1,0,0
,pantnagar,21-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,21.14,,,,,,,,,,,,,,1,1,0
,pantnagar,22-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,17.7,,,,,,,,,,,,,,1,0,0
,pantnagar,23-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,14.55,,,,,,,,,,,,,,1,0,0
,pantnagar,24-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,9.53,,,,,,,,,,,,,,0,0,0
,pantnagar,25-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,2.63,,,,,,,,,,,,,,0,0,0
,pantnagar,26-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,14.45,,,,,,,,,,,,,,1,0,0
,pantnagar,27-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,12.31,,,,,,,,,,,,,,1,0,0
,pantnagar,28-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,11.03,,,,,,,,,,,,,,0,0,0
,pantnagar,29-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,7.23,,,,,,,,,,,,,,0,0,0
,pantnagar,30-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0.63,,,,,,,,,,,,,,0,0,0
,pantnagar,31-08-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0.23,,,,,,,,,,,,,,0,0,0
,pantnagar,1/9/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,12.88,,,,,,,,,,,,,,1,0,0
,pantnagar,2/9/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,3/9/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,4/9/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,38.64,,,,,,,,,,,,,,1,1,1
,pantnagar,5/9/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,6/9/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,8.83,,,,,,,,,,,,,,0,0,0
,pantnagar,7/9/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,8/9/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,17.67,,,,,,,,,,,,,,1,0,0
,pantnagar,9/9/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,17.67,,,,,,,,,,,,,,1,0,0
,pantnagar,10/9/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,8.83,,,,,,,,,,,,,,0,0,0
,pantnagar,11/9/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,8.43,,,,,,,,,,,,,,0,0,0
,pantnagar,12/9/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,151.11,,,,,,,,,,,,,,1,1,1
,pantnagar,13-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,27.71,,,,,,,,,,,,,,1,1,1
,pantnagar,14-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,1.01,,,,,,,,,,,,,,0,0,0
,pantnagar,15-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0.76,,,,,,,,,,,,,,0,0,0
,pantnagar,16-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,17-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,17.18,,,,,,,,,,,,,,1,0,0
,pantnagar,18-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,17.18,,,,,,,,,,,,,,1,0,0
,pantnagar,19-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,20-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,21-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,22-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,23-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,24-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,25-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,10.27,,,,,,,,,,,,,,0,0,0
,pantnagar,26-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,27-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,28-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,29-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,30-09-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,1/10/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,1.14,,,,,,,,,,,,,,0,0,0
,pantnagar,2/10/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,3/10/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,4/10/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,5/10/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,20.86,,,,,,,,,,,,,,1,1,0
,pantnagar,6/10/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,7/10/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,8/10/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,9/10/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,10/10/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,11/10/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,12/10/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,13-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,14-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,15-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,16-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,17-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,18-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,19-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,20-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,21-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,22-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,23-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,24-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,25-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,26-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,27-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,28-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,29-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,30-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,31-10-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,1/11/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,2/11/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,3/11/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,4/11/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,5/11/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,6/11/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,7/11/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,8/11/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,9/11/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,10/11/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,11/11/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,12/11/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,13-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,14-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,15-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,16-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,17-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,18-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,19-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,20-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,21-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,22-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,23-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,24-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,25-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,26-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,27-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,28-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,29-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,30-11-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,1/12/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,2/12/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,3/12/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,4/12/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,5/12/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,6/12/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,7/12/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,8/12/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,3.85,,,,,,,,,,,,,,0,0,0
,pantnagar,9/12/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,10/12/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,11/12/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,12/12/2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,13-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,14-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,15-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,16-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,17-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,18-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,19-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,20-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,21-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,22-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,23-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,24-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,4.81,,,,,,,,,,,,,,0,0,0
,pantnagar,25-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,26-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,27-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,28-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,5.75,,,,,,,,,,,,,,0,0,0
,pantnagar,29-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,30-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,31-12-2024,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,1/1/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,2/1/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,3/1/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,4/1/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,5/1/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,6/1/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,7/1/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,6.11,,,,,,,,,,,,,,0,0,0
,pantnagar,8/1/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,9/1/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,10/1/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,11/1/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,12/1/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,13-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,14-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,15-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,16-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,5.81,,,,,,,,,,,,,,0,0,0
,pantnagar,17-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,18-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,19-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,20-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,21-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,22-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,23-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,24-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,25-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,26-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,27-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,28-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,29-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,30-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,31-01-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,6.77,,,,,,,,,,,,,,0,0,0
,pantnagar,1/2/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,2/2/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,3/2/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,4/2/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,5/2/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,6/2/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,7/2/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,8/2/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0.22,,,,,,,,,,,,,,0,0,0
,pantnagar,9/2/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,2.18,,,,,,,,,,,,,,0,0,0
,pantnagar,10/2/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,11/2/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,12/2/2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
,pantnagar,13-02-2025,29.021,79.4897,240,72540,68410,74020,39335,55356.8,10050,,,,,0,,,,,,,,,,,,,,0,0,0
